,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
13014,"frozenset({'Compras', 'WhastApp Messenger', 'Youtube', 'Android', 'Banco', 'Mercado Livre'})",frozenset({'Backup'}),0.3125,0.84375,0.25,0.8,0.9481481481481482,-0.013671875,0.7812500000000002
13015,"frozenset({'Compras', 'WhastApp Messenger', 'Youtube', 'Backup', 'Banco', 'Mercado Livre'})",frozenset({'Android'}),0.25,0.875,0.25,1.0,1.1428571428571428,0.03125,inf
13016,"frozenset({'Compras', 'WhastApp Messenger', 'Android', 'Backup', 'Banco', 'Mercado Livre'})",frozenset({'Youtube'}),0.28125,0.90625,0.25,0.8888888888888888,0.9808429118773946,-0.0048828125,0.8437499999999997
13017,"frozenset({'Compras', 'WhastApp Messenger', 'Youtube', 'Android', 'Backup', 'Mercado Livre'})",frozenset({'Banco'}),0.28125,0.875,0.25,0.8888888888888888,1.0158730158730158,0.00390625,1.1249999999999996
13018,"frozenset({'WhastApp Messenger', 'Youtube', 'Android', 'Backup', 'Banco', 'Mercado Livre'})",frozenset({'Compras'}),0.25,0.9375,0.25,1.0,1.0666666666666667,0.015625,inf
13019,"frozenset({'Compras', 'WhastApp Messenger', 'Youtube', 'Banco', 'Mercado Livre'})","frozenset({'Android', 'Backup'})",0.3125,0.71875,0.25,0.8,1.1130434782608696,0.025390625,1.4062500000000002
13020,"frozenset({'Compras', 'WhastApp Messenger', 'Backup', 'Banco', 'Mercado Livre'})","frozenset({'Youtube', 'Android'})",0.3125,0.8125,0.25,0.8,0.9846153846153847,-0.00390625,0.9375000000000002
13021,"frozenset({'Compras', 'WhastApp Messenger', 'Youtube', 'Backup', 'Mercado Livre'})","frozenset({'Banco', 'Android'})",0.28125,0.75,0.25,0.8888888888888888,1.1851851851851851,0.0390625,2.249999999999999
13022,"frozenset({'Compras', 'WhastApp Messenger', 'Android', 'Backup', 'Mercado Livre'})","frozenset({'Banco', 'Youtube'})",0.3125,0.78125,0.25,0.8,1.024,0.005859375,1.0937500000000002
13023,"frozenset({'WhastApp Messenger', 'Youtube', 'Android', 'Banco', 'Mercado Livre'})","frozenset({'Backup', 'Compras'})",0.3125,0.78125,0.25,0.8,1.024,0.005859375,1.0937500000000002
13024,"frozenset({'WhastApp Messenger', 'Youtube', 'Backup', 'Banco', 'Mercado Livre'})","frozenset({'Android', 'Compras'})",0.28125,0.84375,0.25,0.8888888888888888,1.0534979423868311,0.0126953125,1.4062499999999993
13025,"frozenset({'WhastApp Messenger', 'Android', 'Backup', 'Banco', 'Mercado Livre'})","frozenset({'Youtube', 'Compras'})",0.28125,0.84375,0.25,0.8888888888888888,1.0534979423868311,0.0126953125,1.4062499999999993
13026,"frozenset({'WhastApp Messenger', 'Youtube', 'Android', 'Backup', 'Mercado Livre'})","frozenset({'Banco', 'Compras'})",0.28125,0.8125,0.25,0.8888888888888888,1.094017094017094,0.021484375,1.6874999999999993
13027,"frozenset({'Mercado Livre', 'WhastApp Messenger', 'Youtube', 'Backup'})","frozenset({'Banco', 'Android', 'Compras'})",0.3125,0.71875,0.25,0.8,1.1130434782608696,0.025390625,1.4062500000000002
13028,"frozenset({'Mercado Livre', 'WhastApp Messenger', 'Android', 'Backup'})","frozenset({'Banco', 'Youtube', 'Compras'})",0.3125,0.71875,0.25,0.8,1.1130434782608696,0.025390625,1.4062500000000002
13029,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Compras', 'Youtube', 'Android', 'Mercado Livre'})",frozenset({'Backup'}),0.3125,0.84375,0.25,0.8,0.9481481481481482,-0.013671875,0.7812500000000002
13030,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Compras', 'Youtube', 'Backup', 'Mercado Livre'})",frozenset({'Android'}),0.25,0.875,0.25,1.0,1.1428571428571428,0.03125,inf
13031,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Compras', 'Android', 'Backup', 'Mercado Livre'})",frozenset({'Youtube'}),0.25,0.90625,0.25,1.0,1.103448275862069,0.0234375,inf
13032,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Youtube', 'Android', 'Backup', 'Mercado Livre'})",frozenset({'Compras'}),0.25,0.9375,0.25,1.0,1.0666666666666667,0.015625,inf
13033,"frozenset({'Não uso nenhum desses/Não viajo', 'Compras', 'Youtube', 'Android', 'Backup', 'Mercado Livre'})",frozenset({'Não utilizo nenhum desses apps de delivery'}),0.28125,0.65625,0.25,0.8888888888888888,1.3544973544973544,0.0654296875,3.0937499999999987
13034,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Compras', 'Youtube', 'Mercado Livre'})","frozenset({'Android', 'Backup'})",0.3125,0.71875,0.25,0.8,1.1130434782608696,0.025390625,1.4062500000000002
13035,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Compras', 'Backup', 'Mercado Livre'})","frozenset({'Youtube', 'Android'})",0.25,0.8125,0.25,1.0,1.2307692307692308,0.046875,inf
13036,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Youtube', 'Android', 'Mercado Livre'})","frozenset({'Backup', 'Compras'})",0.3125,0.78125,0.25,0.8,1.024,0.005859375,1.0937500000000002
13037,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Youtube', 'Backup', 'Mercado Livre'})","frozenset({'Android', 'Compras'})",0.25,0.84375,0.25,1.0,1.1851851851851851,0.0390625,inf
13038,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Android', 'Backup', 'Mercado Livre'})","frozenset({'Youtube', 'Compras'})",0.25,0.84375,0.25,1.0,1.1851851851851851,0.0390625,inf
13039,"frozenset({'Não uso nenhum desses/Não viajo', 'Compras', 'Youtube', 'Backup', 'Mercado Livre'})","frozenset({'Não utilizo nenhum desses apps de delivery', 'Android'})",0.28125,0.59375,0.25,0.8888888888888888,1.4970760233918128,0.0830078125,3.6562499999999982
13040,"frozenset({'Não uso nenhum desses/Não viajo', 'Compras', 'Android', 'Backup', 'Mercado Livre'})","frozenset({'Não utilizo nenhum desses apps de delivery', 'Youtube'})",0.3125,0.625,0.25,0.8,1.28,0.0546875,1.8750000000000004
13041,"frozenset({'Não uso nenhum desses/Não viajo', 'Youtube', 'Android', 'Backup', 'Mercado Livre'})","frozenset({'Não utilizo nenhum desses apps de delivery', 'Compras'})",0.28125,0.59375,0.25,0.8888888888888888,1.4970760233918128,0.0830078125,3.6562499999999982
13042,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Youtube', 'Mercado Livre'})","frozenset({'Backup', 'Android', 'Compras'})",0.3125,0.6875,0.25,0.8,1.1636363636363638,0.03515625,1.5625000000000004
13043,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Mercado Livre', 'Backup'})","frozenset({'Youtube', 'Android', 'Compras'})",0.25,0.78125,0.25,1.0,1.28,0.0546875,inf
13044,"frozenset({'Não uso nenhum desses/Não viajo', 'Mercado Livre', 'Youtube', 'Backup'})","frozenset({'Não utilizo nenhum desses apps de delivery', 'Android', 'Compras'})",0.28125,0.5625,0.25,0.8888888888888888,1.5802469135802468,0.091796875,3.9374999999999982
13045,"frozenset({'Não uso nenhum desses/Não viajo', 'Mercado Livre', 'Android', 'Backup'})","frozenset({'Não utilizo nenhum desses apps de delivery', 'Youtube', 'Compras'})",0.3125,0.5625,0.25,0.8,1.4222222222222223,0.07421875,2.1875000000000004
13046,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Compras', 'Youtube', 'Banco', 'Mercado Livre'})",frozenset({'Android'}),0.21875,0.875,0.21875,1.0,1.1428571428571428,0.02734375,inf
13047,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Compras', 'Android', 'Banco', 'Mercado Livre'})",frozenset({'Youtube'}),0.25,0.90625,0.21875,0.875,0.9655172413793104,-0.0078125,0.75
13048,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Youtube', 'Android', 'Banco', 'Mercado Livre'})",frozenset({'Compras'}),0.21875,0.9375,0.21875,1.0,1.0666666666666667,0.013671875,inf
13049,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Compras', 'Banco', 'Mercado Livre'})","frozenset({'Youtube', 'Android'})",0.25,0.8125,0.21875,0.875,1.0769230769230769,0.015625,1.5
13050,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Youtube', 'Banco', 'Mercado Livre'})","frozenset({'Android', 'Compras'})",0.21875,0.84375,0.21875,1.0,1.1851851851851851,0.0341796875,inf
13051,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Android', 'Banco', 'Mercado Livre'})","frozenset({'Youtube', 'Compras'})",0.25,0.84375,0.21875,0.875,1.037037037037037,0.0078125,1.25
13052,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Banco', 'Mercado Livre'})","frozenset({'Youtube', 'Android', 'Compras'})",0.25,0.78125,0.21875,0.875,1.12,0.0234375,1.75
13053,"frozenset({'Uber', 'Compras', 'WhastApp Messenger', 'Youtube', 'Android', 'Banco'})",frozenset({'Mercado Livre'}),0.21875,0.8125,0.21875,1.0,1.2307692307692308,0.041015625,inf
13054,"frozenset({'Uber', 'Compras', 'WhastApp Messenger', 'Youtube', 'Banco', 'Mercado Livre'})",frozenset({'Android'}),0.21875,0.875,0.21875,1.0,1.1428571428571428,0.02734375,inf
13055,"frozenset({'Uber', 'Compras', 'WhastApp Messenger', 'Android', 'Banco', 'Mercado Livre'})",frozenset({'Youtube'}),0.25,0.90625,0.21875,0.875,0.9655172413793104,-0.0078125,0.75
13056,"frozenset({'Uber', 'Compras', 'WhastApp Messenger', 'Youtube', 'Android', 'Mercado Livre'})",frozenset({'Banco'}),0.21875,0.875,0.21875,1.0,1.1428571428571428,0.02734375,inf
13057,"frozenset({'Uber', 'WhastApp Messenger', 'Youtube', 'Android', 'Banco', 'Mercado Livre'})",frozenset({'Compras'}),0.21875,0.9375,0.21875,1.0,1.0666666666666667,0.013671875,inf
13058,"frozenset({'Uber', 'Compras', 'WhastApp Messenger', 'Youtube', 'Banco'})","frozenset({'Mercado Livre', 'Android'})",0.25,0.75,0.21875,0.875,1.1666666666666667,0.03125,2.0
13059,"frozenset({'Uber', 'Compras', 'WhastApp Messenger', 'Android', 'Banco'})","frozenset({'Mercado Livre', 'Youtube'})",0.25,0.71875,0.21875,0.875,1.2173913043478262,0.0390625,2.25
13060,"frozenset({'Uber', 'Compras', 'WhastApp Messenger', 'Youtube', 'Android'})","frozenset({'Banco', 'Mercado Livre'})",0.21875,0.6875,0.21875,1.0,1.4545454545454546,0.068359375,inf
13061,"frozenset({'Uber', 'Compras', 'WhastApp Messenger', 'Youtube', 'Mercado Livre'})","frozenset({'Banco', 'Android'})",0.21875,0.75,0.21875,1.0,1.3333333333333333,0.0546875,inf
13062,"frozenset({'Uber', 'Compras', 'WhastApp Messenger', 'Android', 'Mercado Livre'})","frozenset({'Banco', 'Youtube'})",0.25,0.78125,0.21875,0.875,1.12,0.0234375,1.75
13063,"frozenset({'Uber', 'WhastApp Messenger', 'Youtube', 'Android', 'Banco'})","frozenset({'Mercado Livre', 'Compras'})",0.21875,0.78125,0.21875,1.0,1.28,0.0478515625,inf
13064,"frozenset({'Uber', 'WhastApp Messenger', 'Youtube', 'Banco', 'Mercado Livre'})","frozenset({'Android', 'Compras'})",0.25,0.84375,0.21875,0.875,1.037037037037037,0.0078125,1.25
13065,"frozenset({'Uber', 'WhastApp Messenger', 'Android', 'Banco', 'Mercado Livre'})","frozenset({'Youtube', 'Compras'})",0.25,0.84375,0.21875,0.875,1.037037037037037,0.0078125,1.25
13066,"frozenset({'Uber', 'WhastApp Messenger', 'Youtube', 'Android', 'Mercado Livre'})","frozenset({'Banco', 'Compras'})",0.21875,0.8125,0.21875,1.0,1.2307692307692308,0.041015625,inf
13067,"frozenset({'Compras', 'WhastApp Messenger', 'Youtube', 'Uber'})","frozenset({'Banco', 'Android', 'Mercado Livre'})",0.25,0.625,0.21875,0.875,1.4,0.0625,3.0
13068,"frozenset({'Compras', 'WhastApp Messenger', 'Android', 'Uber'})","frozenset({'Banco', 'Youtube', 'Mercado Livre'})",0.25,0.59375,0.21875,0.875,1.4736842105263157,0.0703125,3.25
13069,"frozenset({'Banco', 'WhastApp Messenger', 'Android', 'Uber'})","frozenset({'Mercado Livre', 'Youtube', 'Compras'})",0.25,0.6875,0.21875,0.875,1.2727272727272727,0.046875,2.5
13070,"frozenset({'WhastApp Messenger', 'Youtube', 'Android', 'Uber'})","frozenset({'Banco', 'Mercado Livre', 'Compras'})",0.21875,0.65625,0.21875,1.0,1.5238095238095237,0.0751953125,inf
13071,"frozenset({'Mercado Livre', 'WhastApp Messenger', 'Youtube', 'Uber'})","frozenset({'Banco', 'Android', 'Compras'})",0.25,0.71875,0.21875,0.875,1.2173913043478262,0.0390625,2.25
13072,"frozenset({'Mercado Livre', 'WhastApp Messenger', 'Android', 'Uber'})","frozenset({'Banco', 'Youtube', 'Compras'})",0.25,0.71875,0.21875,0.875,1.2173913043478262,0.0390625,2.25
13073,"frozenset({'WhastApp Messenger', 'Android', 'Uber'})","frozenset({'Banco', 'Mercado Livre', 'Youtube', 'Compras'})",0.25,0.5625,0.21875,0.875,1.5555555555555556,0.078125,3.5
13074,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Android', 'Backup'})",frozenset({'Banco'}),0.25,0.875,0.21875,0.875,1.0,0.0,1.0
13075,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Android', 'Banco'})",frozenset({'Backup'}),0.21875,0.84375,0.21875,1.0,1.1851851851851851,0.0341796875,inf
13076,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Backup', 'Banco'})",frozenset({'Android'}),0.21875,0.875,0.21875,1.0,1.1428571428571428,0.02734375,inf
13077,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Android', 'Backup', 'Banco'})",frozenset({'Compras'}),0.25,0.9375,0.21875,0.875,0.9333333333333333,-0.015625,0.5
13078,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Android'})","frozenset({'Banco', 'Backup'})",0.25,0.75,0.21875,0.875,1.1666666666666667,0.03125,2.0
13079,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Backup'})","frozenset({'Banco', 'Android'})",0.25,0.75,0.21875,0.875,1.1666666666666667,0.03125,2.0
13080,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Banco'})","frozenset({'Android', 'Backup'})",0.21875,0.71875,0.21875,1.0,1.391304347826087,0.0615234375,inf
13081,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Android', 'Banco'})","frozenset({'Backup', 'Compras'})",0.25,0.78125,0.21875,0.875,1.12,0.0234375,1.75
13082,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Backup', 'Banco'})","frozenset({'Android', 'Compras'})",0.25,0.84375,0.21875,0.875,1.037037037037037,0.0078125,1.25
13083,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Compras'})","frozenset({'Banco', 'Android', 'Backup'})",0.25,0.625,0.21875,0.875,1.4,0.0625,3.0
13084,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Banco', 'Netflix'})","frozenset({'Backup', 'Android', 'Compras'})",0.25,0.6875,0.21875,0.875,1.2727272727272727,0.046875,2.5
13085,"frozenset({'Não uso nenhum desses/Não viajo', 'Compras', 'Netflix', 'Youtube', 'Android', 'Backup'})",frozenset({'Banco'}),0.28125,0.875,0.25,0.8888888888888888,1.0158730158730158,0.00390625,1.1249999999999996
13086,"frozenset({'Não uso nenhum desses/Não viajo', 'Compras', 'Netflix', 'Youtube', 'Android', 'Banco'})",frozenset({'Backup'}),0.28125,0.84375,0.25,0.8888888888888888,1.0534979423868311,0.0126953125,1.4062499999999993
13087,"frozenset({'Não uso nenhum desses/Não viajo', 'Compras', 'Netflix', 'Youtube', 'Backup', 'Banco'})",frozenset({'Android'}),0.28125,0.875,0.25,0.8888888888888888,1.0158730158730158,0.00390625,1.1249999999999996
13088,"frozenset({'Não uso nenhum desses/Não viajo', 'Compras', 'Netflix', 'Android', 'Backup', 'Banco'})",frozenset({'Youtube'}),0.28125,0.90625,0.25,0.8888888888888888,0.9808429118773946,-0.0048828125,0.8437499999999997
13089,"frozenset({'Não uso nenhum desses/Não viajo', 'Compras', 'Youtube', 'Android', 'Backup', 'Banco'})",frozenset({'Netflix'}),0.3125,0.71875,0.25,0.8,1.1130434782608696,0.025390625,1.4062500000000002
13090,"frozenset({'Não uso nenhum desses/Não viajo', 'Netflix', 'Youtube', 'Android', 'Backup', 'Banco'})",frozenset({'Compras'}),0.28125,0.9375,0.25,0.8888888888888888,0.9481481481481481,-0.013671875,0.5624999999999998
13091,"frozenset({'Não uso nenhum desses/Não viajo', 'Compras', 'Netflix', 'Youtube', 'Android'})","frozenset({'Banco', 'Backup'})",0.3125,0.75,0.25,0.8,1.0666666666666667,0.015625,1.2500000000000002
13092,"frozenset({'Não uso nenhum desses/Não viajo', 'Compras', 'Netflix', 'Youtube', 'Backup'})","frozenset({'Banco', 'Android'})",0.3125,0.75,0.25,0.8,1.0666666666666667,0.015625,1.2500000000000002
13093,"frozenset({'Não uso nenhum desses/Não viajo', 'Compras', 'Netflix', 'Youtube', 'Banco'})","frozenset({'Android', 'Backup'})",0.3125,0.71875,0.25,0.8,1.1130434782608696,0.025390625,1.4062500000000002
13094,"frozenset({'Não uso nenhum desses/Não viajo', 'Compras', 'Netflix', 'Android', 'Backup'})","frozenset({'Banco', 'Youtube'})",0.3125,0.78125,0.25,0.8,1.024,0.005859375,1.0937500000000002
13095,"frozenset({'Não uso nenhum desses/Não viajo', 'Compras', 'Netflix', 'Android', 'Banco'})","frozenset({'Youtube', 'Backup'})",0.3125,0.78125,0.25,0.8,1.024,0.005859375,1.0937500000000002
13096,"frozenset({'Não uso nenhum desses/Não viajo', 'Netflix', 'Youtube', 'Android', 'Backup'})","frozenset({'Banco', 'Compras'})",0.3125,0.8125,0.25,0.8,0.9846153846153847,-0.00390625,0.9375000000000002
13097,"frozenset({'Não uso nenhum desses/Não viajo', 'Netflix', 'Youtube', 'Android', 'Banco'})","frozenset({'Backup', 'Compras'})",0.3125,0.78125,0.25,0.8,1.024,0.005859375,1.0937500000000002
13098,"frozenset({'Não uso nenhum desses/Não viajo', 'Netflix', 'Youtube', 'Backup', 'Banco'})","frozenset({'Android', 'Compras'})",0.3125,0.84375,0.25,0.8,0.9481481481481482,-0.013671875,0.7812500000000002
13099,"frozenset({'Não uso nenhum desses/Não viajo', 'Netflix', 'Android', 'Backup', 'Banco'})","frozenset({'Youtube', 'Compras'})",0.3125,0.84375,0.25,0.8,0.9481481481481482,-0.013671875,0.7812500000000002
13100,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Youtube', 'Android', 'Backup'})",frozenset({'Banco'}),0.3125,0.875,0.28125,0.9,1.0285714285714287,0.0078125,1.2500000000000002
13101,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Youtube', 'Android', 'Banco'})",frozenset({'Backup'}),0.28125,0.84375,0.28125,1.0,1.1851851851851851,0.0439453125,inf
13102,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Youtube', 'Backup', 'Banco'})",frozenset({'Android'}),0.3125,0.875,0.28125,0.9,1.0285714285714287,0.0078125,1.2500000000000002
13103,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Android', 'Backup', 'Banco'})",frozenset({'Youtube'}),0.28125,0.90625,0.28125,1.0,1.103448275862069,0.0263671875,inf
13104,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Youtube', 'Android', 'Backup', 'Banco'})",frozenset({'Compras'}),0.3125,0.9375,0.28125,0.9,0.9600000000000001,-0.01171875,0.6250000000000001
13105,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Youtube', 'Android'})","frozenset({'Banco', 'Backup'})",0.3125,0.75,0.28125,0.9,1.2,0.046875,2.5000000000000004
13106,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Youtube', 'Backup'})","frozenset({'Banco', 'Android'})",0.34375,0.75,0.28125,0.8181818181818182,1.090909090909091,0.0234375,1.3750000000000004
13107,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Youtube', 'Banco'})","frozenset({'Android', 'Backup'})",0.3125,0.71875,0.28125,0.9,1.2521739130434784,0.056640625,2.8125000000000004
13108,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Android', 'Backup'})","frozenset({'Banco', 'Youtube'})",0.3125,0.78125,0.28125,0.9,1.1520000000000001,0.037109375,2.1875000000000004
13109,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Android', 'Banco'})","frozenset({'Youtube', 'Backup'})",0.28125,0.78125,0.28125,1.0,1.28,0.0615234375,inf
13110,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Compras', 'Netflix', 'Backup', 'Banco'})","frozenset({'Youtube', 'Android'})",0.3125,0.8125,0.28125,0.9,1.1076923076923078,0.02734375,1.8750000000000004
13111,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Youtube', 'Android', 'Backup'})","frozenset({'Banco', 'Compras'})",0.34375,0.8125,0.28125,0.8181818181818182,1.006993006993007,0.001953125,1.0312500000000002
13112,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Youtube', 'Android', 'Banco'})","frozenset({'Backup', 'Compras'})",0.3125,0.78125,0.28125,0.9,1.1520000000000001,0.037109375,2.1875000000000004
13113,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Android', 'Backup', 'Banco'})","frozenset({'Youtube', 'Compras'})",0.3125,0.84375,0.28125,0.9,1.0666666666666667,0.017578125,1.5625000000000004
13114,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Youtube', 'Compras'})","frozenset({'Banco', 'Android', 'Backup'})",0.34375,0.625,0.28125,0.8181818181818182,1.309090909090909,0.06640625,2.0625000000000004
13115,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Android', 'Compras'})","frozenset({'Banco', 'Youtube', 'Backup'})",0.3125,0.6875,0.28125,0.9,1.309090909090909,0.06640625,3.125000000000001
13116,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Backup', 'Netflix', 'Compras'})","frozenset({'Banco', 'Youtube', 'Android'})",0.34375,0.6875,0.28125,0.8181818181818182,1.1900826446280992,0.044921875,1.7187500000000004
13117,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Banco', 'Netflix', 'Compras'})","frozenset({'Youtube', 'Android', 'Backup'})",0.3125,0.6875,0.28125,0.9,1.309090909090909,0.06640625,3.125000000000001
13118,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Youtube', 'Android'})","frozenset({'Banco', 'Backup', 'Compras'})",0.34375,0.6875,0.28125,0.8181818181818182,1.1900826446280992,0.044921875,1.7187500000000004
13119,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Android', 'Backup'})","frozenset({'Banco', 'Youtube', 'Compras'})",0.34375,0.71875,0.28125,0.8181818181818182,1.1383399209486167,0.0341796875,1.5468750000000004
13120,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Banco', 'Netflix', 'Android'})","frozenset({'Backup', 'Youtube', 'Compras'})",0.3125,0.71875,0.28125,0.9,1.2521739130434784,0.056640625,2.8125000000000004
13121,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Compras'})","frozenset({'Banco', 'Youtube', 'Android', 'Backup'})",0.34375,0.59375,0.28125,0.8181818181818182,1.3779904306220097,0.0771484375,2.2343750000000004
13122,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Android'})","frozenset({'Banco', 'Backup', 'Youtube', 'Compras'})",0.34375,0.625,0.28125,0.8181818181818182,1.309090909090909,0.06640625,2.0625000000000004
13123,"frozenset({'Compras', 'Netflix', 'Youtube', 'Android', 'Backup', 'Sympla'})",frozenset({'Banco'}),0.3125,0.875,0.28125,0.9,1.0285714285714287,0.0078125,1.2500000000000002
13124,"frozenset({'Compras', 'Netflix', 'Youtube', 'Sympla', 'Android', 'Banco'})",frozenset({'Backup'}),0.28125,0.84375,0.28125,1.0,1.1851851851851851,0.0439453125,inf
13125,"frozenset({'Compras', 'Netflix', 'Youtube', 'Sympla', 'Backup', 'Banco'})",frozenset({'Android'}),0.28125,0.875,0.28125,1.0,1.1428571428571428,0.03515625,inf
13126,"frozenset({'Compras', 'Netflix', 'Android', 'Sympla', 'Backup', 'Banco'})",frozenset({'Youtube'}),0.28125,0.90625,0.28125,1.0,1.103448275862069,0.0263671875,inf
13127,"frozenset({'Compras', 'Youtube', 'Sympla', 'Backup', 'Android', 'Banco'})",frozenset({'Netflix'}),0.3125,0.71875,0.28125,0.9,1.2521739130434784,0.056640625,2.8125000000000004
13128,"frozenset({'Netflix', 'Youtube', 'Sympla', 'Android', 'Banco', 'Backup'})",frozenset({'Compras'}),0.28125,0.9375,0.28125,1.0,1.0666666666666667,0.017578125,inf
13129,"frozenset({'Compras', 'Netflix', 'Youtube', 'Sympla', 'Android'})","frozenset({'Banco', 'Backup'})",0.3125,0.75,0.28125,0.9,1.2,0.046875,2.5000000000000004
13130,"frozenset({'Compras', 'Netflix', 'Youtube', 'Sympla', 'Backup'})","frozenset({'Banco', 'Android'})",0.3125,0.75,0.28125,0.9,1.2,0.046875,2.5000000000000004
13131,"frozenset({'Compras', 'Netflix', 'Youtube', 'Sympla', 'Banco'})","frozenset({'Android', 'Backup'})",0.28125,0.71875,0.28125,1.0,1.391304347826087,0.0791015625,inf
13132,"frozenset({'Compras', 'Netflix', 'Android', 'Sympla', 'Backup'})","frozenset({'Banco', 'Youtube'})",0.3125,0.78125,0.28125,0.9,1.1520000000000001,0.037109375,2.1875000000000004
13133,"frozenset({'Compras', 'Netflix', 'Android', 'Sympla', 'Banco'})","frozenset({'Youtube', 'Backup'})",0.28125,0.78125,0.28125,1.0,1.28,0.0615234375,inf
13134,"frozenset({'Compras', 'Netflix', 'Sympla', 'Backup', 'Banco'})","frozenset({'Youtube', 'Android'})",0.28125,0.8125,0.28125,1.0,1.2307692307692308,0.052734375,inf
13135,"frozenset({'Compras', 'Youtube', 'Sympla', 'Backup', 'Android'})","frozenset({'Banco', 'Netflix'})",0.34375,0.65625,0.28125,0.8181818181818182,1.2467532467532467,0.0556640625,1.8906250000000004
